15.37853437002543_100.1654552708796_180_2013-09_11_Road;dhole, Cuon alpinus;0.133722;hyena, hyaena;0.107014;dingo, warrigal, warragal, Canis dingo;0.0735454;coyote, prairie wolf, brush wolf, Canis latrans;0.0472053;red wolf, maned wolf, Canis rufus, Canis niger;0.0452793
15.37847372318549_100.165914767185_240_2013-09_6_SignSymbol;worm fence, snake fence, snake-rail fence, Virginia fence;0.382526;lakeside, lakeshore;0.119014;maze, labyrinth;0.0683536;megalith, megalithic structure;0.0305716;stone wall;0.0238396
15.38517473632973_100.1501598586313_60_2013-07_5_Fence;minivan;0.142243;beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon;0.125909;limousine, limo;0.0798015;ambulance;0.0476052;tow truck, tow car, wrecker;0.0272312
15.38877604048507_100.1489413991554_120_2013-07_9_Road;unicycle, monocycle;0.111753;trolleybus, trolley coach, trackless trolley;0.0539265;go-kart;0.0531998;limousine, limo;0.0387082;shopping cart;0.0350683
15.38709711802399_100.1497928933809_240_2016-10_7_Car;limousine, limo;0.748137;pickup, pickup truck;0.141555;tow truck, tow car, wrecker;0.0142855;beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon;0.0044419;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.00193119
15.3848916075261_100.1632634903036_0_2013-09_15_Road;dam, dike, dyke;0.0245298;hoopskirt, crinoline;0.0194668;gown;0.0131501;tick;0.0121702;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.00933407
15.38175388584997_100.1516066068633_120_2016-10_14_Road;letter opener, paper knife, paperknife;0.130438;Samoyed, Samoyede;0.0629759;plane, carpenter's plane, woodworking plane;0.03866;hair slide;0.0379457;Pomeranian;0.0328734
15.37835572222161_100.166826522049_180_2013-09_13_Road;skunk, polecat, wood pussy;0.0254589;Indian cobra, Naja naja;0.020004;broom;0.013604;caldron, cauldron;0.0132771;potter's wheel;0.00970852
15.39778942580405_100.1607661999105_120_2013-09_10_Road;cliff, drop, drop-off;0.319701;valley, vale;0.0500676;promontory, headland, head, foreland;0.0377806;mountain bike, all-terrain bike, off-roader;0.0268776;alp;0.0198746
15.37905203203129_100.1522475398446_120_2013-07_8_Pavement;skunk, polecat, wood pussy;0.0787795;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0740767;seashore, coast, seacoast, sea-coast;0.0348768;worm fence, snake fence, snake-rail fence, Virginia fence;0.0246005;aircraft carrier, carrier, flattop, attack aircraft carrier;0.023625
15.38912945816053_100.1490943370487_240_2016-10_7_Road;unicycle, monocycle;0.0639782;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0630324;go-kart;0.0497523;sandbar, sand bar;0.0476176;mobile home, manufactured home;0.0419757
15.38791147282855_100.1495172476174_60_2016-10_5_Tree;oxcart;0.248863;unicycle, monocycle;0.0744219;horse cart, horse-cart;0.0562366;lakeside, lakeshore;0.0403274;seashore, coast, seacoast, sea-coast;0.0288572
15.3877281060513_100.1628893749949_240_2013-09_8_Tree;radio telescope, radio reflector;0.163491;valley, vale;0.129682;lakeside, lakeshore;0.0392913;promontory, headland, head, foreland;0.0326643;solar dish, solar collector, solar furnace;0.0294774
15.38203756895384_100.1636399994293_60_2013-09_12_Road;mountain bike, all-terrain bike, off-roader;0.106564;worm fence, snake fence, snake-rail fence, Virginia fence;0.0264958;oxcart;0.0220903;horse cart, horse-cart;0.0207139;gazelle;0.0156157
15.38315418585631_100.1634914957246_300_2013-09_13_Road;mountain bike, all-terrain bike, off-roader;0.289927;valley, vale;0.019577;lakeside, lakeshore;0.0138943;seashore, coast, seacoast, sea-coast;0.0137921;red wolf, maned wolf, Canis rufus, Canis niger;0.012451
15.37730217677138_100.162205385605_0_2013-09_11_Road;dam, dike, dyke;0.197329;hoopskirt, crinoline;0.0586649;gown;0.0332035;volcano;0.0309261;komondor;0.0266035
15.37793135414132_100.1703782628927_300_2013-09_10_Road;overskirt;0.149334;hoopskirt, crinoline;0.0811514;gown;0.0678142;geyser;0.0365419;Old English sheepdog, bobtail;0.0227289
15.37957544962369_100.1523455062027_180_2016-10_15_Road;bobsled, bobsleigh, bob;0.113543;broom;0.0257352;ballpoint, ballpoint pen, ballpen, Biro;0.0208498;thimble;0.0193033;lighter, light, igniter, ignitor;0.0152289
15.37831049920183_100.1672257386117_300_2013-09_13_Car;standard poodle;0.0602083;Afghan hound, Afghan;0.0438146;valley, vale;0.0250944;komondor;0.0220263;volcano;0.018068
15.38791147282855_100.1495172476174_180_2016-10_14_Pavement;broom;0.0576772;tick;0.0503388;quill, quill pen;0.0281498;switch, electric switch, electrical switch;0.0179813;nematode, nematode worm, roundworm;0.0168837
15.38246777157937_100.1510837663819_0_2013-07_11_Road;maze, labyrinth;0.0916102;aircraft carrier, carrier, flattop, attack aircraft carrier;0.0668016;breakwater, groin, groyne, mole, bulwark, seawall, jetty;0.0259493;manhole cover;0.0256626;window screen;0.014984
15.38203756895384_100.1636399994293_180_2013-09_9_Road;mountain bike, all-terrain bike, off-roader;0.45282;jeep, landrover;0.0215838;valley, vale;0.0187788;unicycle, monocycle;0.0169282;horse cart, horse-cart;0.0129389
15.40106727965174_100.1574273872954_180_2013-09_12_Tree;wood rabbit, cottontail, cottontail rabbit;0.0319321;skunk, polecat, wood pussy;0.0282261;polecat, fitch, foulmart, foumart, Mustela putorius;0.026064;hare;0.0210681;Welsh springer spaniel;0.0207508
15.38651052044144_100.1499913964046_60_2016-10_15_Road;sandbar, sand bar;0.0517634;seashore, coast, seacoast, sea-coast;0.0481883;kelpie;0.0237095;dingo, warrigal, warragal, Canis dingo;0.0146261;Afghan hound, Afghan;0.0134857
15.39249593491882_100.1622406880539_180_2013-09_11_Road;broom;0.0659782;lawn mower, mower;0.0170834;Lhasa, Lhasa apso;0.0134154;komondor;0.0117697;Maltese dog, Maltese terrier, Maltese;0.0111684
15.38352833773457_100.1510030178884_300_2016-10_8_Pavement;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.210724;sandbar, sand bar;0.0278716;unicycle, monocycle;0.0271822;racer, race car, racing car;0.0262091;dam, dike, dyke;0.0158271
15.37841641336709_100.1663359942729_240_2013-09_7_SignSymbol;worm fence, snake fence, snake-rail fence, Virginia fence;0.111316;mountain bike, all-terrain bike, off-roader;0.106308;maze, labyrinth;0.104113;hay;0.0386483;megalith, megalithic structure;0.0365302
15.37905203203129_100.1522475398446_60_2013-07_16_Road;seashore, coast, seacoast, sea-coast;0.166752;puck, hockey puck;0.0735703;sandbar, sand bar;0.0588726;dingo, warrigal, warragal, Canis dingo;0.0260549;racer, race car, racing car;0.020228
15.378768693422_100.1526209675945_180_2016-10_9_Sky;tennis ball;0.0580016;sandbar, sand bar;0.0354391;maze, labyrinth;0.0239527;radiator;0.0170216;racket, racquet;0.0123021
15.38789818775158_100.1492399294562_240_2013-07_14_Road;broom;0.0214311;switch, electric switch, electrical switch;0.0201875;lighter, light, igniter, ignitor;0.0171897;mousetrap;0.0169299;banded gecko;0.0165293
15.37809720628202_100.1690164998281_0_2013-09_12_Road;lakeside, lakeshore;0.096838;valley, vale;0.0622725;tench, Tinca tinca;0.043102;mountain bike, all-terrain bike, off-roader;0.027507;brown bear, bruin, Ursus arctos;0.0157525
15.38912945816053_100.1490943370487_60_2016-10_6_Pedestrian;lakeside, lakeshore;0.119016;oxcart;0.0653431;sandbar, sand bar;0.0556197;unicycle, monocycle;0.0553752;mountain bike, all-terrain bike, off-roader;0.0369894
15.38989981633274_100.1625801738505_120_2013-09_7_SignSymbol;worm fence, snake fence, snake-rail fence, Virginia fence;0.102268;hartebeest;0.0473298;gazelle;0.0351414;harvester, reaper;0.0328434;megalith, megalithic structure;0.0321795
15.37775569822261_100.1625135245274_240_2013-09_10_Road;hoopskirt, crinoline;0.369415;gown;0.0757016;overskirt;0.0290177;mosquito net;0.0188072;dam, dike, dyke;0.0137661
15.38348709850502_100.1507369195242_0_2013-07_16_Road;plane, carpenter's plane, woodworking plane;0.073609;aircraft carrier, carrier, flattop, attack aircraft carrier;0.040843;manhole cover;0.0337566;limousine, limo;0.0276806;maze, labyrinth;0.0158328
15.37858514273094_100.1650576747076_0_2013-09_12_Pedestrian;lakeside, lakeshore;0.037337;mountain bike, all-terrain bike, off-roader;0.0288604;valley, vale;0.028662;promontory, headland, head, foreland;0.0187989;dingo, warrigal, warragal, Canis dingo;0.0186105
15.38664746120377_100.1496539993926_120_2013-07_16_Car;nematode, nematode worm, roundworm;0.0658217;hook, claw;0.0572362;broom;0.0345439;barn spider, Araneus cavaticus;0.027035;switch, electric switch, electrical switch;0.0231892
15.378768693422_100.1526209675945_300_2016-10_12_Pole;ladle;0.135413;nematode, nematode worm, roundworm;0.0736262;paper towel;0.0546605;bonnet, poke bonnet;0.0422307;knot;0.0361027
15.39356869984307_100.1621032552129_240_2013-09_8_Tree;valley, vale;0.0461893;lakeside, lakeshore;0.0326089;maze, labyrinth;0.030409;mountain bike, all-terrain bike, off-roader;0.0289873;worm fence, snake fence, snake-rail fence, Virginia fence;0.0214079
15.38751870577555_100.1493634707693_240_2013-07_15_Road;ladle;0.0210887;broom;0.0189565;skunk, polecat, wood pussy;0.0161441;quill, quill pen;0.0131631;Indian cobra, Naja naja;0.00974587
15.38567349809598_100.1502749611925_0_2016-10_6_Road;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.662363;seashore, coast, seacoast, sea-coast;0.0213361;tow truck, tow car, wrecker;0.0170226;racer, race car, racing car;0.0155579;sandbar, sand bar;0.0129249
15.4017574589887_100.156762063509_180_2013-09_6_Tree;mountain bike, all-terrain bike, off-roader;0.152632;worm fence, snake fence, snake-rail fence, Virginia fence;0.0956093;maze, labyrinth;0.0920249;lakeside, lakeshore;0.04415;valley, vale;0.0267364
15.38517473632973_100.1501598586313_0_2013-07_5_SignSymbol;lakeside, lakeshore;0.0768459;worm fence, snake fence, snake-rail fence, Virginia fence;0.0754267;valley, vale;0.0476893;seashore, coast, seacoast, sea-coast;0.0442138;promontory, headland, head, foreland;0.0408638
15.37814466476857_100.162777803804_240_2013-09_14_Road;hoopskirt, crinoline;0.250281;gown;0.183809;overskirt;0.0894728;Maltese dog, Maltese terrier, Maltese;0.0205105;mosquito net;0.0157838
15.39817988988738_100.1603715780433_120_2013-09_15_Road;shower curtain;0.0543015;broom;0.0329418;tick;0.0182759;thimble;0.0165533;paintbrush;0.0154868
15.38903001743198_100.1626986672675_180_2013-09_12_Tree;maze, labyrinth;0.294118;mountain bike, all-terrain bike, off-roader;0.0348535;valley, vale;0.0335588;worm fence, snake fence, snake-rail fence, Virginia fence;0.0253142;lakeside, lakeshore;0.0204214
15.37775569822261_100.1625135245274_0_2013-09_13_Car;shovel;0.0177142;skunk, polecat, wood pussy;0.0160998;tench, Tinca tinca;0.0153065;bathtub, bathing tub, bath, tub;0.012749;West Highland white terrier;0.0124768
15.38601740737387_100.1501582547922_60_2016-10_9_Road;tennis ball;0.319354;racket, racquet;0.0470415;ladle;0.0430146;crate;0.0307358;shoji;0.0201155
15.38903001743198_100.1626986672675_120_2013-09_14_Road;Persian cat;0.146984;Arctic fox, white fox, Alopex lagopus;0.0936518;Angora, Angora rabbit;0.0555823;Samoyed, Samoyede;0.0386336;Pomeranian;0.033554
15.37814466476857_100.162777803804_300_2013-09_6_Tree;valley, vale;0.301648;lakeside, lakeshore;0.134279;seashore, coast, seacoast, sea-coast;0.0459643;promontory, headland, head, foreland;0.0424061;alp;0.0219858
15.37793135414132_100.1703782628927_180_2013-09_12_Building;African crocodile, Nile crocodile, Crocodylus niloticus;0.0280139;tench, Tinca tinca;0.0274478;hartebeest;0.0251488;hyena, hyaena;0.0248757;tusker;0.0221922
15.38175388584997_100.1516066068633_120_2016-10_8_Road;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.192011;sandbar, sand bar;0.0698992;seashore, coast, seacoast, sea-coast;0.0381819;minivan;0.0206658;moving van;0.0171953
15.38624621217262_100.1497918224571_120_2013-07_16_Road;nematode, nematode worm, roundworm;0.0629197;quill, quill pen;0.0273943;broom;0.0214667;hook, claw;0.0208808;switch, electric switch, electrical switch;0.020165
15.38265839655635_100.1635578044614_180_2013-09_6_Road;worm fence, snake fence, snake-rail fence, Virginia fence;0.233855;lakeside, lakeshore;0.18417;seashore, coast, seacoast, sea-coast;0.0491341;volcano;0.0261987;oxcart;0.0198939
15.39067353356578_100.1624747688784_180_2013-09_9_Road;mountain bike, all-terrain bike, off-roader;0.109653;horse cart, horse-cart;0.038098;jeep, landrover;0.0330515;plow, plough;0.0316817;worm fence, snake fence, snake-rail fence, Virginia fence;0.0310908
15.37814760815427_100.1686003244064_60_2013-09_14_Road;dam, dike, dyke;0.0664285;American chameleon, anole, Anolis carolinensis;0.065081;bobsled, bobsleigh, bob;0.0465918;alligator lizard;0.0229627;green lizard, Lacerta viridis;0.0195746
15.3877281060513_100.1628893749949_180_2013-09_5_SignSymbol;promontory, headland, head, foreland;0.175816;valley, vale;0.115301;alp;0.0774597;lakeside, lakeshore;0.0662463;seashore, coast, seacoast, sea-coast;0.0558933
15.3895114262352_100.1626330846752_0_2013-09_7_Sky;thatch, thatched roof;0.256196;llama;0.0589379;komondor;0.0311448;worm fence, snake fence, snake-rail fence, Virginia fence;0.0296039;volcano;0.0248046
15.37859081847282_100.1524059949811_60_2013-07_12_Pavement;tennis ball;0.312046;safe;0.0252116;racket, racquet;0.0154559;window screen;0.0138543;scabbard;0.0108145
15.38435896839772_100.1504391517015_120_2013-07_8_Pedestrian;seashore, coast, seacoast, sea-coast;0.148862;skunk, polecat, wood pussy;0.0617447;lakeside, lakeshore;0.0245504;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0240045;promontory, headland, head, foreland;0.0221906
15.38387157581406_100.1506059146679_300_2013-07_15_Road;switch, electric switch, electrical switch;0.0380192;broom;0.0251679;hair slide;0.0223527;tick;0.0219706;hook, claw;0.0218397
15.38285994268672_100.1509504379165_180_2013-07_15_Road;Samoyed, Samoyede;0.17;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0803357;Arctic fox, white fox, Alopex lagopus;0.0639941;llama;0.059868;bearskin, busby, shako;0.0443838
15.39067353356578_100.1624747688784_300_2013-09_6_Tree;valley, vale;0.388857;promontory, headland, head, foreland;0.0441656;lakeside, lakeshore;0.0389288;cliff, drop, drop-off;0.0318675;alp;0.028825
15.38175388584997_100.1516066068633_0_2016-10_8_Tree;solar dish, solar collector, solar furnace;0.0898289;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.088556;tow truck, tow car, wrecker;0.0481558;radio telescope, radio reflector;0.0403929;mobile home, manufactured home;0.036442
15.3877281060513_100.1628893749949_240_2013-09_11_Road;sandbar, sand bar;0.0243685;skunk, polecat, wood pussy;0.0166474;maze, labyrinth;0.0154729;seashore, coast, seacoast, sea-coast;0.014863;Lakeland terrier;0.0138031
15.37854655019533_100.1630508621637_0_2013-09_15_Road;geyser;0.0902464;tick;0.0159488;breastplate, aegis, egis;0.0106296;nail;0.00934015;Arctic fox, white fox, Alopex lagopus;0.00857076
15.37957544962369_100.1523455062027_240_2016-10_9_Road;carton;0.290562;balance beam, beam;0.039416;envelope;0.0224605;studio couch, day bed;0.0167823;paper towel;0.0131463
15.38667478914231_100.1630425804965_180_2013-09_10_Road;thatch, thatched roof;0.130391;hoopskirt, crinoline;0.0377695;broom;0.0320828;gown;0.0248326;mosquito net;0.022507
15.38989981633274_100.1625801738505_120_2013-09_10_Road;worm fence, snake fence, snake-rail fence, Virginia fence;0.0421346;lawn mower, mower;0.0255495;hay;0.0249884;golfcart, golf cart;0.0200233;mountain bike, all-terrain bike, off-roader;0.0187609
15.38352833773457_100.1510030178884_300_2016-10_7_Fence;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.190149;unicycle, monocycle;0.0998673;bicycle-built-for-two, tandem bicycle, tandem;0.0889776;go-kart;0.0440237;car mirror;0.0351825
15.39289598448956_100.1621904183043_60_2013-09_12_Road;gazelle;0.0362407;seashore, coast, seacoast, sea-coast;0.0338063;mountain bike, all-terrain bike, off-roader;0.0282063;warthog;0.0276919;worm fence, snake fence, snake-rail fence, Virginia fence;0.0149991
15.37793135414132_100.1703782628927_180_2013-09_14_Road;geyser;0.120278;seashore, coast, seacoast, sea-coast;0.069867;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.031251;volcano;0.028432;sandbar, sand bar;0.01483
15.38536687768504_100.1632045994446_120_2013-09_9_Car;mountain bike, all-terrain bike, off-roader;0.13943;promontory, headland, head, foreland;0.0490391;valley, vale;0.0469701;cliff, drop, drop-off;0.0280097;seashore, coast, seacoast, sea-coast;0.0225928
15.38441221924678_100.1633232679042_300_2013-09_12_Road;dam, dike, dyke;0.189651;handkerchief, hankie, hanky, hankey;0.0193038;spindle;0.0185815;quill, quill pen;0.0145709;wool, woolen, woollen;0.0132053
15.37825069760012_100.1677490796969_120_2013-09_13_Road;marmot;0.0639381;badger;0.0632223;baboon;0.0561845;porcupine, hedgehog;0.0387824;hen;0.0300709
15.38624616065_100.1630956671191_120_2013-09_10_Road;mountain bike, all-terrain bike, off-roader;0.0714018;horse cart, horse-cart;0.0395451;oxcart;0.0373523;worm fence, snake fence, snake-rail fence, Virginia fence;0.0280357;seashore, coast, seacoast, sea-coast;0.018991
15.3848916075261_100.1632634903036_300_2013-09_9_Pedestrian;mountain bike, all-terrain bike, off-roader;0.0468117;valley, vale;0.0250835;armadillo;0.0223455;wood rabbit, cottontail, cottontail rabbit;0.0212922;worm fence, snake fence, snake-rail fence, Virginia fence;0.0177914
15.38203756895384_100.1636399994293_120_2013-09_14_Road;dam, dike, dyke;0.0272383;bobsled, bobsleigh, bob;0.0234601;Angora, Angora rabbit;0.0223681;ocarina, sweet potato;0.0209584;hair slide;0.016
15.37854655019533_100.1630508621637_60_2013-09_5_Tree;promontory, headland, head, foreland;0.19452;valley, vale;0.0780831;mountain bike, all-terrain bike, off-roader;0.0446391;worm fence, snake fence, snake-rail fence, Virginia fence;0.0375152;cliff, drop, drop-off;0.023737
15.38667478914231_100.1630425804965_120_2013-09_7_SignSymbol;worm fence, snake fence, snake-rail fence, Virginia fence;0.0842969;lakeside, lakeshore;0.0427932;seashore, coast, seacoast, sea-coast;0.0419253;harvester, reaper;0.0368921;radio telescope, radio reflector;0.0340965
15.38355054700269_100.1634384846563_0_2013-09_13_Road;cliff, drop, drop-off;0.0279906;volcano;0.026695;Old English sheepdog, bobtail;0.024215;Lhasa, Lhasa apso;0.0178364;valley, vale;0.0174053
15.37809720628202_100.1690164998281_300_2013-09_10_Road;acorn squash;0.107968;spaghetti squash;0.063228;breastplate, aegis, egis;0.035168;overskirt;0.0258421;mortar;0.0244401
15.38435896839772_100.1504391517015_120_2013-07_16_Road;nematode, nematode worm, roundworm;0.0485287;broom;0.025794;hook, claw;0.0234803;switch, electric switch, electrical switch;0.0217372;quill, quill pen;0.014663
15.38395461611603_100.1633844426873_60_2013-09_14_Road;Indian cobra, Naja naja;0.0316215;sandbar, sand bar;0.0293018;quill, quill pen;0.0208588;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0206941;broom;0.0186866
15.3870401730215_100.1495191087337_300_2013-07_10_Road;barrow, garden cart, lawn cart, wheelbarrow;0.0679378;sandbar, sand bar;0.0323677;manhole cover;0.0311592;hammer;0.0269545;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0191222
15.37841641336709_100.1663359942729_120_2013-09_12_Car;maze, labyrinth;0.361363;mountain bike, all-terrain bike, off-roader;0.0358757;worm fence, snake fence, snake-rail fence, Virginia fence;0.0340537;alp;0.0276944;valley, vale;0.0205291
15.39778942580405_100.1607661999105_60_2013-09_13_Road;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0446872;white wolf, Arctic wolf, Canis lupus tundrarum;0.0402483;kuvasz;0.0360817;dam, dike, dyke;0.0318522;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0301152
15.39356869984307_100.1621032552129_120_2013-09_16_Road;quill, quill pen;0.0193511;Indian cobra, Naja naja;0.0181061;caldron, cauldron;0.0159244;scabbard;0.0152402;banded gecko;0.0149999
15.39067353356578_100.1624747688784_120_2013-09_7_SignSymbol;worm fence, snake fence, snake-rail fence, Virginia fence;0.109789;mobile home, manufactured home;0.0371596;lakeside, lakeshore;0.0318203;golf ball;0.0291347;megalith, megalithic structure;0.0282964
15.3791885_100.1634307_300_2013-09_13_Road;seashore, coast, seacoast, sea-coast;0.418974;sandbar, sand bar;0.0626814;volcano;0.0309621;geyser;0.0279686;Arctic fox, white fox, Alopex lagopus;0.0143698
15.39161685873814_100.1623511510293_180_2013-09_13_Road;broom;0.0285161;mosquito net;0.0251218;Pekinese, Pekingese, Peke;0.0238953;Pomeranian;0.0218758;Maltese dog, Maltese terrier, Maltese;0.0214837
15.39067353356578_100.1624747688784_240_2013-09_9_Road;mountain bike, all-terrain bike, off-roader;0.0933093;unicycle, monocycle;0.0244542;bicycle-built-for-two, tandem bicycle, tandem;0.0139224;Siberian husky;0.0122695;tricycle, trike, velocipede;0.0119288
15.40026506803513_100.1582357079253_120_2013-09_5_Tree;rapeseed;0.115949;tench, Tinca tinca;0.048098;hartebeest;0.0448223;harvester, reaper;0.0257826;worm fence, snake fence, snake-rail fence, Virginia fence;0.0210635
15.38856726744349_100.1492915270455_0_2016-10_5_Car;recreational vehicle, RV, R.V.;0.285583;minibus;0.147653;moving van;0.0668228;ambulance;0.0511806;minivan;0.0299491
15.37859081847282_100.1524059949811_300_2013-07_12_Road;ladle;0.616895;quill, quill pen;0.109198;letter opener, paper knife, paperknife;0.0426113;nematode, nematode worm, roundworm;0.019593;bolo tie, bolo, bola tie, bola;0.0105725
15.37809720628202_100.1690164998281_240_2013-09_13_Road;geyser;0.146963;valley, vale;0.10708;fountain;0.0450578;dam, dike, dyke;0.0429901;seashore, coast, seacoast, sea-coast;0.0288439
15.39161685873814_100.1623511510293_240_2013-09_10_Road;mountain bike, all-terrain bike, off-roader;0.0904907;dingo, warrigal, warragal, Canis dingo;0.0223698;wombat;0.017852;warthog;0.0169034;sandbar, sand bar;0.0154437
15.38246777157937_100.1510837663819_180_2013-07_14_Road;broom;0.0977412;komondor;0.0550804;thatch, thatched roof;0.0312453;baboon;0.0182001;fur coat;0.0161624
15.39899970472168_100.1595302381567_0_2013-09_7_Tree;oxcart;0.0970173;worm fence, snake fence, snake-rail fence, Virginia fence;0.0748524;lakeside, lakeshore;0.0689707;mountain bike, all-terrain bike, off-roader;0.0641789;mobile home, manufactured home;0.056761
15.40139075610604_100.1571181388797_120_2013-09_12_Tree;tench, Tinca tinca;0.021314;Great Pyrenees;0.0208009;skunk, polecat, wood pussy;0.0171382;collie;0.0129171;Lakeland terrier;0.0124632
15.38308988546262_100.1511519429609_0_2016-10_6_Road;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.917434;horse cart, horse-cart;0.00820796;moving van;0.00264838;tow truck, tow car, wrecker;0.00201708;dam, dike, dyke;0.00189438
15.39899970472168_100.1595302381567_60_2013-09_6_Tree;golf ball;0.204975;worm fence, snake fence, snake-rail fence, Virginia fence;0.052588;gazelle;0.0216405;hartebeest;0.0194361;lakeside, lakeshore;0.0182724
15.38750109955465_100.1496561521451_120_2016-10_7_Road;unicycle, monocycle;0.282288;bicycle-built-for-two, tandem bicycle, tandem;0.0845923;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0647577;oxcart;0.0558733;car mirror;0.0214966
15.38308988546262_100.1511519429609_60_2016-10_10_Road;tow truck, tow car, wrecker;0.125075;fire engine, fire truck;0.0776931;racer, race car, racing car;0.0753536;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.056291;forklift;0.0470313
15.3848103_100.1505685_60_2016-10_13_Road;seashore, coast, seacoast, sea-coast;0.365933;sandbar, sand bar;0.107309;sea snake;0.0217507;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0161957;tennis ball;0.0152264
15.38810922913163_100.1628317027136_180_2013-09_15_Road;hoopskirt, crinoline;0.557476;gown;0.323306;overskirt;0.0633279;mosquito net;0.00273544;cloak;0.00168059
15.37823310839093_100.1525290832726_300_2013-07_10_Road;alp;0.0507971;mobile home, manufactured home;0.0382069;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0357173;horse cart, horse-cart;0.0352611;bicycle-built-for-two, tandem bicycle, tandem;0.0351082
15.37730217677138_100.162205385605_300_2013-09_12_Car;dingo, warrigal, warragal, Canis dingo;0.0521193;mountain bike, all-terrain bike, off-roader;0.0413571;seashore, coast, seacoast, sea-coast;0.0163315;skunk, polecat, wood pussy;0.0152283;hyena, hyaena;0.0139604
15.37875590894665_100.1637294982522_0_2013-09_7_Tree;golf ball;0.12156;worm fence, snake fence, snake-rail fence, Virginia fence;0.0771146;rapeseed;0.0368256;parachute, chute;0.028717;megalith, megalithic structure;0.0205153
15.38536687768504_100.1632045994446_180_2013-09_9_Road;mountain bike, all-terrain bike, off-roader;0.21543;worm fence, snake fence, snake-rail fence, Virginia fence;0.0521073;alp;0.0294382;unicycle, monocycle;0.0208477;jeep, landrover;0.0198757
15.38435896839772_100.1504391517015_180_2013-07_11_Road;streetcar, tram, tramcar, trolley, trolley car;0.062901;skunk, polecat, wood pussy;0.0424688;trolleybus, trolley coach, trackless trolley;0.0322544;unicycle, monocycle;0.0283352;go-kart;0.0279554
15.38750109955465_100.1496561521451_60_2016-10_15_Road;broom;0.0165076;skunk, polecat, wood pussy;0.0126282;Indian cobra, Naja naja;0.00910371;tennis ball;0.00907557;quill, quill pen;0.00872111
15.38830140891206_100.1491065641461_60_2013-07_16_Road;red-breasted merganser, Mergus serrator;0.0668007;paddle, boat paddle;0.0345618;beaver;0.0279;American coot, marsh hen, mud hen, water hen, Fulica americana;0.0278936;water ouzel, dipper;0.0233591
15.37803305245586_100.1695462175645_120_2013-09_11_Road;dam, dike, dyke;0.156644;worm fence, snake fence, snake-rail fence, Virginia fence;0.0472283;valley, vale;0.0334524;mountain bike, all-terrain bike, off-roader;0.0223979;bobsled, bobsleigh, bob;0.0171797
15.39356869984307_100.1621032552129_60_2013-09_7_Tree;hartebeest;0.0439066;alp;0.0365722;rapeseed;0.0330367;radio telescope, radio reflector;0.0323439;worm fence, snake fence, snake-rail fence, Virginia fence;0.0317635
15.38285994268672_100.1509504379165_60_2013-07_13_Road;night snake, Hypsiglena torquata;0.0530789;sidewinder, horned rattlesnake, Crotalus cerastes;0.0503223;sea snake;0.0489318;electric ray, crampfish, numbfish, torpedo;0.0469887;thunder snake, worm snake, Carphophis amoenus;0.0426952
15.38431124416025_100.1507375750836_60_2016-10_13_Road;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0402755;banded gecko;0.037041;sidewinder, horned rattlesnake, Crotalus cerastes;0.0306093;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0237616;Indian cobra, Naja naja;0.0200011
15.38315418585631_100.1634914957246_300_2013-09_15_Road;dough;0.13009;tick;0.0508796;barn spider, Araneus cavaticus;0.0307292;Angora, Angora rabbit;0.0252017;nematode, nematode worm, roundworm;0.0207097
15.40106727965174_100.1574273872954_300_2013-09_14_Road;ice lolly, lolly, lollipop, popsicle;0.149971;ant, emmet, pismire;0.056303;green lizard, Lacerta viridis;0.0413853;leafhopper;0.0353696;gown;0.0333564
15.38958265644966_100.148935375637_240_2016-10_15_Road;letter opener, paper knife, paperknife;0.114954;ladle;0.114149;nail;0.0318534;tennis ball;0.0250583;hook, claw;0.0246301
